CUL	LONGITUDE	LATITUDE	NAME
71425	18.7031656	43.7657911	Podgrab
73290	18.8689435	43.7635141	Prača
73220	19.0039015	43.7985694	Rogatica
73230	19.0694939	43.7427763	Šljedovići
71357	18.95605	43.95315	Snrtici
71357	18.95605	43.95315	Snrtici
73223	18.8796424	43.8394082	Stjenice
73226	19.1213237	43.9750619	Žepa
89245	18.5627306	43.1500326	Avtovac
89230	18.4284847	42.87207	Bileća
89243	18.3355469	43.5443302	Čemerno
89233	18.2929107	43.0412052	Divin
89202	17.6703696	42.9163349	Duži
89247	17.8997641	43.9631837	Fojnica
89240	18.532483	43.1681328	Gacko
89201	17.0631096	43.6934264	Grab
89203	18.189677	42.7483167	Hum
88283	18.2084454	43.2806924	Kifino Selo
89208	18.9769289	43.3399209	Lastva
89209	18.31903279	42.83638785	Ljubomir
89204	18.4006179	42.7690892	Mosko
89249	18.4685501	43.1952306	Nadinići
88280	18.1130457	43.2582706	Nevesinje
88285	18.3269719	45.0125273	Odžak
89235	16.8255123	44.0421248	Plana
89206	16.606211	44.2972637	Poljice
88288	18.11425028	43.346852	Pridvorci
89104	18.33941253	42.71734135	Trebinje
88286	18.2122491	43.1574316	Zovi Do
75420	19.3321845	44.1849993	Bratunac
75444	17.9071259	44.9784385	Derventa
75410	18.6383575	44.2286859	Drinjača
75423	18.97812623	43.6597057	Fakovići
75404	19.0521839	44.4123439	Gušteri
75413	19.111359	44.497891	Kozluk
75422	19.1148958	44.2427743	Kravica
